Name,Roomsinfo,Beds,Location,DiscountPrice,ActualPrice,Reviews,Host
Spacious Boardwalk 2BR 3BA Condo by CozySuites,"Entire apartment • 2 bedrooms • 1 living room • 3 bathrooms • 1 kitchen • 139m²5 beds (1 double, 2 sofa beds, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>",Atlantic City,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 82,041</span>",,"<div aria-label=""Scored 8.4 "" class=""b5cd09854e d10a6220b4"">8.4</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
"Crescent Moon Casita, 2 Bedrooms, Patio, WiFi, Sleeps 4","Entire holiday home • 2 bedrooms • 2 bathrooms • 1 kitchen • 84m²2 beds (1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Santa Fe,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 225,920</span>",,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Ocean Time - Steps to the beach! Carolina beach charm surrounds you when your on Ocean Time! condo,Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen2 large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Carolina Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 88,262</span>",,"<div aria-label=""Scored 7.0 "" class=""b5cd09854e d10a6220b4"">7.0</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Edgewater Beautiful 2 bedroom 2 bath!,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 56m²3 beds (2 doubles, 1 extra-large double)","<span class=""bb58e7a787"">Entire apartment</span>",Panama City Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 171,430</span>",,"<div aria-label=""Scored 8.1 "" class=""b5cd09854e d10a6220b4"">8.1</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Ariel Dunes II 1007,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>","Miramar Beach, Destin","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 84,490</span>",,"<div aria-label=""Scored 8.3 "" class=""b5cd09854e d10a6220b4"">8.3</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Trifecta Historic Brick 2BR Getaway Superhost,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 83m²3 beds (1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>",Durham,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 55,837</span>",,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Paris luxury,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen5 beds (2 extra-large doubles, 1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>",Hallandale Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 381,407</span>",,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Luxurious Fort Lauderdale Pool Home,Entire holiday home • 2 bedrooms • 2 bathrooms • 1 kitchen • 135m²2 extra-large double beds,"<span class=""bb58e7a787"">Entire holiday home</span>",Fort Lauderdale,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 193,471</span>",,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
"Oceanfront, 2BR, 2BA Condo, St. Regis #3213, Topsail, NC","Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 94m²3 beds (1 double, 1 bunk bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",North Topsail Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 90,858</span>",,"<div aria-label=""Scored 9.1 "" class=""b5cd09854e d10a6220b4"">9.1</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
General Butler State Resort Park,2 entire holiday homes • 2 bedrooms • 2 living rooms2 double beds,"<span class=""bb58e7a787"">2 entire holiday homes</span>",Carrollton,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 129,748</span>",,"<div aria-label=""Scored 7.7 "" class=""b5cd09854e d10a6220b4"">7.7</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Genoa Golf Condo in Lely Resort,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 125m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Naples,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 421,522</span>",,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
My Ohana Getaway townhouse,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 114m²4 beds (2 singles, 1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>","Miramar Beach, Destin","<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 86,423</span>",,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Woodland Retreat,"Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 111m²4 beds (2 sofa beds, 2 large doubles)","<span class=""bb58e7a787"">Entire holiday home</span>",Hancock,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 63,919</span>",,"<div aria-label=""Scored 8.8 "" class=""b5cd09854e d10a6220b4"">8.8</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Cozy Isle,"Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 70m²3 beds (2 doubles, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Port Aransas,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 66,915</span>",,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Movie House Lot C,Entire holiday home • 2 bathrooms • 1 kitchen • 121m²,"<span class=""bb58e7a787"">Entire holiday home</span>",Tybee Island,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 99,184</span>",,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
"Surfside Six E, 2 Bedrooms, Ocean Front, Sleeps 6, Wireless Internet","Entire apartment • 2 bedrooms • 3 bathrooms • 1 kitchen • 111m²4 beds (2 singles, 1 extra-large double, 1 futon)","<span class=""bb58e7a787"">Entire apartment</span>",St. Augustine,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 222,124</span>",,"<div aria-label=""Scored 8.4 "" class=""b5cd09854e d10a6220b4"">8.4</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Compass Point 303,"Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 93m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Gulf Shores,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 40,653</span>",,"<div aria-label=""Scored 6.5 "" class=""b5cd09854e d10a6220b4"">6.5</div>","<div aria-label=""Review score"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Review score<!-- --> </div>"
Hacienda del Sol II - 513,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 100m²4 beds (2 singles, 1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",New Smyrna Beach,"<span aria-hidden=""true"" class=""fcab3ed991 bd73d13072"">KES 146,940</span>",,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Waterway Village by Palmetto Vacations,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",Myrtle Beach,,,"<div aria-label=""Scored 7.3 "" class=""b5cd09854e d10a6220b4"">7.3</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Dune With A View,"Entire holiday home • 2 bedrooms • 3 bathrooms • 1 kitchen • 172m²2 beds (1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Lincoln City,,,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Sweet Dreams,"Entire holiday home • 2 bedrooms • 2 bathrooms • 1 kitchen • 111m²3 beds (1 bunk bed, 2 large doubles)","<span class=""bb58e7a787"">Entire holiday home</span>",Dauphin Island,,,"<div aria-label=""Scored 9.2 "" class=""b5cd09854e d10a6220b4"">9.2</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
The Lodges at Sunset Village,Entire chalet • 1 bedroom • 1 living room • 1 bathroom • 48m²1 extra-large double bed,"<span class=""bb58e7a787"">Entire chalet</span>",McHenry,,,"<div aria-label=""Scored 8.5 "" class=""b5cd09854e d10a6220b4"">8.5</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Bear Retreat,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 139m²4 beds (2 doubles, 2 bunk beds)","<span class=""bb58e7a787"">Entire holiday home</span>",Big Bear Lake,,,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Little Big Pine,"Entire holiday home • 2 bedrooms • 1 bathroom • 1 kitchen • 88m²3 beds (2 doubles, 1 extra-large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Big Bear Lake,,,"<div aria-label=""Scored 8.9 "" class=""b5cd09854e d10a6220b4"">8.9</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Chic Paris Beach Getaway - 1mi to beach,"Entire holiday home • 2 bedrooms • 1 bathroom • 65m²3 beds (2 singles, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Boynton Beach,,,"<div aria-label=""Scored 7.3 "" class=""b5cd09854e d10a6220b4"">7.3</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Village Hideaway,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 85m²3 beds (1 double, 2 bunk beds)","<span class=""bb58e7a787"">Entire holiday home</span>",Big Bear Lake,,,"<div aria-label=""Scored 7.8 "" class=""b5cd09854e d10a6220b4"">7.8</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
"Artist Road #30, 2 Bedrooms, Fireplace, Pool Access, Washer/Dryer, Sleeps 4","Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 111m²3 beds (2 singles, 1 extra-large double)","<span class=""bb58e7a787"">Entire apartment</span>",Santa Fe,,,"<div aria-label=""Scored 9.0 "" class=""b5cd09854e d10a6220b4"">9.0</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
"Island North 4A - Incredible ocean views, quiet and relaxing, located near Freeman Park condo",Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen2 large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Carolina Beach,,,"<div aria-label=""Scored 8.5 "" class=""b5cd09854e d10a6220b4"">8.5</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Bear Country Cabin,"Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 87m²3 beds (2 doubles, 1 sofa bed)","<span class=""bb58e7a787"">Entire holiday home</span>",Big Bear City,,,"<div aria-label=""Scored 7.6 "" class=""b5cd09854e d10a6220b4"">7.6</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
The Island Inn Condominiums by DC,"Entire villa • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 100m²3 beds (1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire villa</span>",Oak Bluffs,,,"<div aria-label=""Scored 7.0 "" class=""b5cd09854e d10a6220b4"">7.0</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Sea Breeze 305,"Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen • 68m²2 beds (1 bunk bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Gulf Shores,,,"<div aria-label=""Scored 9.4 "" class=""b5cd09854e d10a6220b4"">9.4</div>","<div aria-label=""Superb"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Superb<!-- --> </div>"
Hacienda del Sol II - 116,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 100m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire apartment</span>",New Smyrna Beach,,,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Lake Chelan Resort Condo Pool and Hot Tub Access!,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 135m²2 beds (1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Manson,,,"<div aria-label=""Scored 8.5 "" class=""b5cd09854e d10a6220b4"">8.5</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Cottage near Overton Park W/ 5 Large Beds and SOFA,"Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 1,000m²6 beds (3 doubles, 1 sofa bed, 2 large doubles)","<span class=""bb58e7a787"">Entire holiday home</span>","University District, Memphis",,,"<div aria-label=""Scored 9.5 "" class=""b5cd09854e d10a6220b4"">9.5</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Majestic Sun 411B Home,"Entire holiday home • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 106m²4 beds (2 singles, 1 extra-large double, 1 sofa bed)","<span class=""bb58e7a787"">Entire holiday home</span>","Miramar Beach, Destin",,,"<div aria-label=""Scored 9.7 "" class=""b5cd09854e d10a6220b4"">9.7</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Tides 611,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>","Miramar Beach, Destin",,,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Cozy Home Close to Downtown Tacoma,"Entire holiday home • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 71m²4 beds (1 extra-large double, 2 sofa beds, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Tacoma,,,"<div aria-label=""Scored 9.7 "" class=""b5cd09854e d10a6220b4"">9.7</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
"Sand Pebbles A17 - Relax and unwind, Feel the sun on your shoulders and the ocean breezes in your hair, condo",Entire apartment • 2 bedrooms • 2 bathrooms • 1 kitchen2 large double beds,"<span class=""bb58e7a787"">Entire apartment</span>",Carolina Beach,,,"<div aria-label=""Scored 7.0 "" class=""b5cd09854e d10a6220b4"">7.0</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
Snowbirds Retreat Walkable Destin Condo with View!,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 100m²2 beds (1 extra-large double, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Destin,,,"<div aria-label=""Scored 9.5 "" class=""b5cd09854e d10a6220b4"">9.5</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
Thunder Island 75B condo,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen5 beds (2 singles, 1 extra-large double, 2 sofa beds)","<span class=""bb58e7a787"">Entire apartment</span>","Midtown, Ocean City",,,"<div aria-label=""Scored 8.5 "" class=""b5cd09854e d10a6220b4"">8.5</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Silverado I Building B Unit 204,"Entire holiday home • 2 bedrooms • 2 bathrooms • 1 kitchen • 88m²2 beds (1 bunk bed, 1 large double)","<span class=""bb58e7a787"">Entire holiday home</span>",Winter Park,,,"<div aria-label=""Scored 8.6 "" class=""b5cd09854e d10a6220b4"">8.6</div>","<div aria-label=""Fabulous"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Fabulous<!-- --> </div>"
Charming Canyon Lake Cottage with Pool and BBQ Pit!,"Entire holiday home • 2 bedrooms • 2 bathrooms • 1 kitchen • 130m²3 beds (1 extra-large double, 2 large doubles)","<span class=""bb58e7a787"">Entire holiday home</span>",Canyon Lake,,,"<div aria-label=""Scored 8.0 "" class=""b5cd09854e d10a6220b4"">8.0</div>","<div aria-label=""Very good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Very good<!-- --> </div>"
Boardwalk 2BR 3BA Condo by CozySuites,"Entire apartment • 2 bedrooms • 1 living room • 3 bathrooms • 1 kitchen • 139m²5 beds (1 double, 2 sofa beds, 2 large doubles)","<span class=""bb58e7a787"">Entire apartment</span>",Atlantic City,,,"<div aria-label=""Scored 7.4 "" class=""b5cd09854e d10a6220b4"">7.4</div>","<div aria-label=""Good"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Good<!-- --> </div>"
SeaCrest 511 condo,"Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 83m²3 beds (1 extra-large double, 1 sofa bed, 1 large double)","<span class=""bb58e7a787"">Entire apartment</span>",Fort Walton Beach,,,"<div aria-label=""Scored 10 "" class=""b5cd09854e d10a6220b4"">10</div>","<div aria-label=""Exceptional"" class=""b5cd09854e f0d4d6a2f5 e46e88563a"">Exceptional<!-- --> </div>"
